instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
LRC2_6_5;600;7;13;15655.01;1800.00;181;2;756.84;1030.02;12;693;12.44
LRC2_6_6;600;7;12;15445.83;1800.00;126;1;1293.32;503.30;7;253;2.90
LRC2_6_7;600;7;10;15278.91;1800.00;78;1;1470.31;326.92;11;388;2.44
LRC2_6_8;600;7;9;14531.76;1800.00;56;2;1459.79;337.59;6;332;2.35
LRC2_6_9;600;7;9;15492.62;1800.01;38;2;1535.21;263.29;2;266;1.31
LRC2_6_10;600;7;8;13791.57;1800.00;34;1;1518.81;280.07;0;188;0.80
lc101;100;8;10;828.94;300.00;1066;0;105.70;193.43;0;10;0.74
lc102;100;8;10;828.94;300.00;911;0;109.07;190.24;0;16;0.57
lc103;100;8;9;1035.35;300.00;713;1;95.27;200.61;0;80;4.02
lc104;100;8;9;860.01;300.00;478;1;78.36;219.81;0;48;1.74
lc105;100;8;10;828.94;300.00;918;0;113.34;185.94;0;12;0.60
lc106;100;8;10;828.94;300.00;875;0;119.00;180.22;0;12;0.67
lc107;100;8;10;828.94;300.00;810;0;121.26;178.13;0;12;0.50
lc108;100;8;10;826.44;300.00;703;0;127.73;171.71;0;16;0.46
lc109;100;8;9;1000.60;300.00;583;1;102.90;194.63;0;74;2.38
lc201;100;8;3;591.56;300.00;951;0;141.04;158.36;0;3;0.47
lc202;100;8;3;591.56;300.00;678;1;103.81;195.68;0;8;0.39
lc203;100;8;3;591.17;300.00;491;1;81.86;217.76;0;7;0.28
lc204;100;8;3;590.60;300.00;237;0;37.26;262.39;0;11;0.27
lc205;100;8;3;588.88;300.00;816;1;109.03;190.35;0;7;0.48
lc206;100;8;3;588.49;300.00;652;1;94.40;205.10;0;7;0.37
lc207;100;8;3;588.29;300.00;579;1;88.70;210.83;0;7;0.33
lc208;100;8;3;588.32;300.00;502;1;81.26;218.32;0;7;0.29
lr101;100;8;19;1650.80;300.00;723;1;92.57;206.78;0;35;0.55
lr102;100;8;17;1487.57;300.00;496;1;70.36;227.79;0;64;1.76
lr103;100;8;13;1292.68;300.00;657;1;75.97;222.59;0;36;1.34
lr104;100;8;9;1013.39;300.00;837;1;115.92;183.40;0;21;0.56
lr105;100;8;14;1377.11;300.00;867;1;98.17;201.05;0;31;0.67
lr106;100;8;12;1252.62;300.00;926;1;103.69;195.55;0;25;0.64
lr107;100;8;10;1111.31;300.00;943;1;113.36;185.87;0;24;0.64
lr108;100;8;9;968.97;300.00;804;1;117.51;181.83;0;19;0.55
lr109;100;8;11;1208.96;300.00;923;1;115.48;183.74;0;26;0.66
lr110;100;8;10;1159.35;300.00;799;1;128.98;170.33;0;21;0.58
lr111;100;8;10;1108.90;300.00;738;1;112.55;186.74;0;26;0.59
lr112;100;8;9;1003.77;300.00;742;1;119.20;180.18;0;22;0.50
lr201;100;8;4;1253.23;300.00;499;1;119.00;180.61;0;10;0.31
lr202;100;8;3;1197.67;300.00;421;1;152.33;147.24;0;11;0.35
lr203;100;8;3;949.40;300.00;273;1;65.88;233.69;0;13;0.35
lr204;100;8;2;849.05;300.00;356;1;59.40;240.28;0;6;0.21
lr205;100;8;3;1054.02;300.00;371;1;91.05;208.15;0;16;0.72
lr206;100;8;3;931.63;300.00;292;1;100.10;199.65;0;7;0.18
lr207;100;8;2;903.06;300.00;291;1;40.04;259.72;0;5;0.16
lr208;100;8;2;734.85;300.00;171;1;27.33;272.41;0;7;0.19
lr209;100;8;3;930.59;300.00;248;1;105.22;193.99;0;36;0.73
lr210;100;8;3;964.22;300.00;314;1;96.16;203.28;0;12;0.49
lr211;100;8;2;911.52;300.00;341;1;43.85;255.87;0;5;0.21
lrc101;100;8;14;1708.80;300.00;908;1;103.94;195.27;0;30;0.67
lrc102;100;8;12;1558.07;300.00;918;1;115.08;184.11;0;30;0.69
lrc103;100;8;11;1258.74;300.00;878;1;109.07;190.20;0;24;0.61
lrc104;100;8;10;1128.40;300.00;593;1;103.45;195.83;0;24;0.63
lrc105;100;8;13;1637.62;300.00;810;1;100.80;197.82;0;36;1.26
lrc106;100;8;11;1424.73;300.00;942;1;113.28;185.87;0;26;0.71
lrc107;100;8;11;1230.14;300.00;805;1;104.33;194.97;0;26;0.58
lrc108;100;8;10;1147.43;300.00;809;1;112.82;186.51;0;22;0.55
lrc201;100;8;4;1406.94;300.00;390;1;131.67;167.34;0;20;0.93
lrc202;100;8;3;1374.27;300.00;754;1;110.55;188.86;0;7;0.46
lrc203;100;8;3;1089.07;300.00;194;1;170.62;129.21;0;8;0.12
lrc204;100;8;3;818.66;300.00;157;1;120.31;179.55;0;7;0.09
lrc205;100;8;4;1302.20;300.00;402;1;108.14;191.54;0;9;0.25
lrc206;100;8;3;1159.03;300.00;349;1;168.83;130.90;0;8;0.21
lrc207;100;8;3;1062.05;300.00;295;1;146.87;152.73;0;10;0.33
lrc208;100;8;3;852.76;300.00;200;1;114.80;184.75;0;13;0.39
LC1_2_1;200;8;20;2704.57;900.00;1342;0;411.17;486.89;0;28;1.36
LC1_2_2;200;8;19;2764.56;900.00;1240;1;394.26;503.76;0;37;1.47
LC1_2_3;200;8;17;3133.75;900.00;764;1;292.95;601.15;0;94;5.46
LC1_2_4;200;8;17;2693.41;900.00;400;1;178.33;715.11;1;208;6.27
LC1_2_5;200;8;20;2702.05;900.00;1217;0;424.79;473.28;0;30;1.37
LC1_2_6;200;8;20;2701.04;900.00;1138;1;452.50;445.75;0;32;1.23
LC1_2_7;200;8;20;2701.04;900.00;1041;0;457.51;440.82;0;34;1.19
LC1_2_8;200;8;19;3429.42;900.00;921;2;435.23;459.39;0;97;4.90
LC1_2_9;200;8;18;2724.24;900.00;701;1;413.60;482.84;0;72;3.18
LC1_2_10;200;8;17;2942.13;900.00;716;1;377.88;514.78;2;134;6.93
LC2_2_1;200;8;6;1931.44;900.00;1456;1;496.46;401.81;0;10;1.13
LC2_2_2;200;8;6;1881.40;900.00;709;1;353.82;545.14;0;14;0.67
LC2_2_3;200;8;6;1844.33;900.00;498;0;192.21;706.39;1;22;1.07
LC2_2_4;200;8;6;1767.12;900.00;338;1;131.53;767.13;0;28;1.02
LC2_2_5;200;8;6;1891.21;900.00;1020;1;456.82;441.84;0;13;0.88
LC2_2_6;200;8;6;1857.78;900.00;670;1;320.73;578.35;0;13;0.59
LC2_2_7;200;8;6;1850.13;900.00;659;1;324.38;574.41;0;15;0.84
LC2_2_8;200;8;6;1824.34;900.00;474;1;269.50;628.73;0;30;1.46
LC2_2_9;200;8;6;1854.21;900.00;610;1;276.60;622.08;0;16;0.95
LC2_2_10;200;8;6;1817.45;900.00;469;1;244.50;654.72;0;13;0.45
LR1_2_1;200;8;20;4819.12;900.00;1384;1;420.17;476.31;0;48;2.87
LR1_2_2;200;8;17;4621.21;900.00;1172;1;400.91;485.34;1;175;13.14
LR1_2_3;200;8;14;4402.38;900.00;1077;2;312.44;540.03;5;598;46.92
LR1_2_4;200;8;10;3027.06;900.09;420;1;314.51;558.26;4;713;27.03
LR1_2_5;200;8;16;4760.18;900.00;1411;2;453.51;437.54;0;78;8.22
LR1_2_6;200;8;13;4826.74;900.00;1158;2;354.08;506.94;5;314;38.32
LR1_2_7;200;8;12;3550.61;900.00;823;1;336.33;510.40;1;777;52.81
LR1_2_8;200;8;9;2759.32;900.00;416;1;328.38;552.93;1;608;18.41
LR1_2_9;200;8;14;4402.86;900.00;753;1;311.50;351.10;4;436;237.00
LR1_2_10;200;8;11;3712.13;900.00;854;2;418.55;463.53;5;234;17.46
LR2_2_1;200;8;5;4073.10;900.00;648;1;473.85;423.62;0;35;2.19
LR2_2_2;200;8;4;3796.00;900.00;363;1;474.53;415.60;1;159;9.61
LR2_2_3;200;8;4;3098.36;900.00;174;1;574.81;324.76;0;14;0.28
LR2_2_4;200;8;3;2486.00;900.00;226;1;123.02;774.66;1;90;2.01
LR2_2_5;200;8;4;3438.39;900.00;257;1;656.75;242.86;0;10;0.23
LR2_2_6;200;8;3;4803.78;900.00;340;2;641.17;252.14;3;195;6.48
LR2_2_7;200;8;3;3117.28;900.00;110;1;656.10;241.41;0;253;2.38
LR2_2_8;200;8;2;2674.45;900.00;133;1;371.13;526.87;1;188;1.76
LR2_2_9;200;8;3;4536.63;900.00;567;2;553.82;342.69;0;64;3.15
LR2_2_10;200;8;3;3258.30;900.00;250;1;520.65;372.11;1;314;7.03
LRC1_2_1;200;8;19;3606.06;900.00;928;1;323.57;569.50;0;112;6.49
LRC1_2_2;200;8;15;3671.02;900.00;903;1;261.67;620.12;2;368;17.78
LRC1_2_3;200;8;13;3154.92;900.00;537;1;182.28;372.02;4;1106;345.41
LRC1_2_4;200;8;10;2631.82;900.00;556;1;199.30;661.73;2;1129;38.58
LRC1_2_5;200;8;16;3715.81;900.00;919;1;370.65;515.44;1;194;13.45
LRC1_2_6;200;8;16;3572.16;900.00;1014;2;377.10;507.55;1;169;14.85
LRC1_2_7;200;8;14;3697.71;900.00;988;2;360.60;518.24;1;239;20.65
LRC1_2_8;200;8;13;3145.74;900.00;880;1;434.62;404.91;17;574;60.03
LRC1_2_9;200;8;13;3174.36;900.00;927;2;437.97;428.67;2;296;32.88
LRC1_2_10;200;8;12;2945.60;904.70;535;1;312.22;339.59;4;619;252.59
LRC2_2_1;200;8;6;3620.80;900.00;653;1;504.40;383.17;0;280;12.09
LRC2_2_2;200;8;5;3184.23;900.00;442;1;505.17;377.63;7;601;16.91
LRC2_2_3;200;8;4;3173.71;900.00;251;1;484.60;406.19;4;584;9.01
LRC2_2_4;200;8;3;2856.35;900.00;95;1;575.24;322.49;1;219;2.13
LRC2_2_5;200;8;5;2776.93;900.00;297;1;569.94;329.06;0;27;0.83
LRC2_2_6;200;8;5;2707.96;900.00;284;1;574.18;325.40;0;11;0.26
LRC2_2_7;200;8;4;3026.45;900.00;172;1;695.36;200.35;2;286;4.16
LRC2_2_8;200;8;4;2399.89;900.00;113;1;691.51;208.20;1;13;0.19
LRC2_2_9;200;8;4;2208.49;900.00;140;1;611.63;287.96;0;22;0.31
LRC2_2_10;200;8;3;2663.92;900.00;224;1;512.69;382.00;2;197;5.12
LC1_4_1;400;8;40;7152.06;900.00;464;0;492.60;405.49;0;57;0.98
LC1_4_2;400;8;38;8007.79;900.00;325;2;397.96;492.51;2;349;8.86
LC1_4_3;400;8;33;8255.15;900.00;250;2;339.17;475.37;16;1364;84.96
LC1_4_4;400;8;30;6885.68;900.00;175;1;292.46;601.18;10;327;5.93
LC1_4_5;400;8;40;7150.00;900.00;413;0;506.32;391.88;0;63;0.92
LC1_4_6;400;8;40;7154.02;900.00;366;1;526.29;372.03;0;67;0.89
LC1_4_7;400;8;40;7149.43;900.00;327;0;531.56;365.68;0;80;2.04
LC1_4_8;400;8;39;7111.16;900.00;284;1;511.82;385.89;0;98;1.68
LC1_4_9;400;8;36;7451.20;900.00;230;2;546.15;343.19;4;368;10.15
LC1_4_10;400;8;35;7411.87;900.00;132;2;295.30;232.75;15;623;371.71
LC2_4_1;400;8;12;4116.33;900.00;528;1;630.74;267.44;0;26;0.92
LC2_4_2;400;8;12;4144.29;900.00;325;1;495.91;402.09;0;45;1.35
LC2_4_3;400;8;12;4411.03;900.00;218;1;289.82;596.04;4;699;13.62
LC2_4_4;400;8;12;4038.00;900.00;145;1;201.63;688.88;3;555;8.97
LC2_4_5;400;8;12;4030.63;900.00;337;2;574.35;324.11;0;35;0.93
LC2_4_6;400;8;12;3900.29;900.00;256;1;455.46;443.44;0;28;0.59
LC2_4_7;400;8;12;3962.51;900.00;200;2;540.21;356.35;0;132;2.97
LC2_4_8;400;8;12;3844.45;900.00;180;1;488.36;408.26;0;201;2.96
LC2_4_9;400;8;12;4188.93;900.00;213;2;460.04;435.21;1;227;4.25
LC2_4_10;400;8;12;3828.44;900.00;154;1;404.20;493.17;0;190;2.24
LR1_4_1;400;8;40;10639.75;900.00;343;1;391.18;498.17;0;531;9.95
LR1_4_2;400;8;31;10087.31;900.00;308;2;379.26;447.26;7;1134;72.92
LR1_4_3;400;8;22;9677.82;900.00;356;3;342.26;504.63;19;1434;52.47
LR1_4_4;400;8;16;6783.50;900.00;212;1;468.83;409.10;17;1469;21.59
LR1_4_5;400;8;29;10927.59;900.00;464;1;501.85;389.82;2;194;7.47
LR1_4_6;400;8;24;9840.80;900.06;373;2;393.69;479.58;4;714;26.13
LR1_4_7;400;8;19;8541.60;900.00;322;1;423.58;441.08;7;1154;34.70
LR1_4_8;400;8;14;5989.15;900.00;173;2;553.57;333.05;13;926;12.97
LR1_4_9;400;8;24;10323.93;900.00;464;3;484.78;395.99;5;407;18.43
LR1_4_10;400;8;20;8525.87;900.00;339;2;505.00;376.71;15;589;17.69
LR2_4_1;400;8;8;9726.88;900.00;238;1;637.33;258.19;1;142;4.00
LR2_4_2;400;8;7;10792.39;900.00;119;1;710.54;183.83;8;441;5.40
LR2_4_3;400;8;6;8200.42;900.00;74;1;649.37;245.72;0;346;4.70
LR2_4_4;400;8;4;6702.02;900.00;21;1;815.19;84.14;0;66;0.14
LR2_4_5;400;8;6;11251.23;900.00;129;2;789.46;109.04;3;70;1.23
LR2_4_6;400;8;5;9860.76;900.00;80;1;750.05;148.53;8;178;1.23
LR2_4_7;400;8;5;7031.59;900.01;17;1;838.32;61.47;0;73;0.12
LR2_4_8;400;8;4;5486.63;900.01;13;1;780.92;118.24;1;39;0.05
LR2_4_9;400;8;6;9784.88;900.01;50;1;841.16;57.65;0;200;1.08
LR2_4_10;400;8;5;9180.64;900.00;163;1;670.35;226.75;4;149;2.53
LRC1_4_1;400;8;36;9124.52;900.00;367;1;360.43;531.10;3;290;7.87
LRC1_4_2;400;8;31;8346.06;900.00;326;1;305.44;584.12;1;454;9.93
LRC1_4_3;400;8;24;7933.31;900.00;273;2;247.34;633.80;9;849;18.44
LRC1_4_4;400;8;19;5804.46;900.00;174;1;174.41;714.79;5;820;10.45
LRC1_4_5;400;8;32;8858.27;900.00;374;2;406.56;480.86;7;351;11.98
LRC1_4_6;400;8;30;8545.23;900.00;362;2;400.62;481.48;12;456;17.33
LRC1_4_7;400;8;28;8158.17;900.00;334;2;411.22;474.76;12;457;13.47
LRC1_4_8;400;8;27;7420.36;900.00;277;1;419.81;425.63;20;1173;54.13
LRC1_4_9;400;8;25;8619.73;900.00;331;2;426.16;460.70;12;357;12.58
LRC1_4_10;400;8;23;7342.84;900.00;299;2;485.21;399.49;17;547;14.79
LRC2_4_1;400;8;12;7454.14;900.00;234;1;571.79;318.30;7;524;9.52
LRC2_4_2;400;8;10;7657.49;900.00;186;1;424.64;466.04;6;606;8.97
LRC2_4_3;400;8;8;7565.72;900.00;106;2;482.18;409.45;6;583;8.13
LRC2_4_4;400;8;5;5708.62;900.00;49;2;498.61;399.44;0;203;1.53
LRC2_4_5;400;8;10;7663.20;900.00;185;1;594.82;298.60;10;442;6.25
LRC2_4_6;400;8;9;6632.34;900.00;96;1;754.06;143.09;7;306;2.67
LRC2_4_7;400;8;8;6464.88;900.00;68;1;774.58;123.94;6;214;1.34
LRC2_4_8;400;8;7;6861.80;900.00;42;1;814.76;84.40;7;158;0.73
LRC2_4_9;400;8;6;6959.10;900.00;60;2;785.77;113.05;5;152;1.04
LRC2_4_10;400;8;6;6576.80;900.00;45;1;795.06;103.72;1;190;1.06
LC1_6_1;600;8;60;14095.64;1800.00;305;1;1007.38;789.64;0;93;1.29
LC1_6_2;600;8;57;15048.16;1800.00;183;3;693.99;1100.83;1;296;4.15
LC1_6_3;600;8;50;14727.06;1800.00;135;1;572.21;1219.25;8;604;7.76
LC1_6_4;600;8;47;13535.44;1800.00;84;1;433.28;1360.57;20;476;5.68
LC1_6_5;600;8;60;14086.30;1800.00;290;0;983.32;813.44;0;105;1.64
LC1_6_6;600;8;60;14090.79;1800.00;247;1;1037.26;759.96;0;104;1.29
LC1_6_7;600;8;60;14083.76;1800.00;221;0;1063.12;734.04;0;113;1.54
LC1_6_8;600;8;58;14960.66;1800.00;209;2;949.74;844.61;0;250;4.45
LC1_6_9;600;8;54;14819.09;1800.00;162;2;1024.58;727.22;22;647;47.27
LC1_6_10;600;8;52;16141.63;1800.00;118;3;817.43;726.14;29;870;255.92
LC2_6_1;600;8;19;7977.98;1800.00;370;1;1265.05;532.37;0;35;0.89
LC2_6_2;600;8;19;8253.67;1800.00;212;1;954.35;838.72;0;199;5.90
LC2_6_3;600;8;18;7436.50;1800.00;170;1;617.97;1177.08;1;275;3.84
LC2_6_4;600;8;17;7941.64;1800.00;77;1;295.16;1501.56;9;411;2.69
LC2_6_5;600;8;19;8047.37;1800.00;187;1;1060.00;700.06;0;548;39.11
LC2_6_6;600;8;19;8094.11;1800.00;133;1;1187.01;607.35;1;447;4.98
LC2_6_7;600;8;19;7997.96;1800.00;151;1;954.53;827.08;3;633;17.71
LC2_6_8;600;8;18;7579.93;1800.00;145;1;1019.64;775.25;3;365;4.37
LC2_6_9;600;8;18;9820.15;1800.00;214;2;872.58;914.98;23;538;11.52
LC2_6_10;600;8;18;7478.09;1800.00;140;1;893.17;899.34;4;540;6.67
LR1_6_1;600;8;59;22821.65;1800.00;237;1;772.56;970.77;3;2486;55.43
LR1_6_2;600;8;45;20185.08;1800.00;230;1;693.12;1012.91;17;2824;92.90
LR1_6_3;600;8;37;17872.95;1800.00;193;1;458.19;1113.37;13;4172;227.64
LR1_6_4;600;8;28;13233.13;1813.14;133;1;312.63;1183.28;7;2849;316.61
LR1_6_5;600;8;38;24670.73;1800.00;351;2;876.96;900.58;11;473;20.89
LR1_6_6;600;8;32;21176.02;1800.00;268;2;745.48;1028.86;22;943;24.45
LR1_6_7;600;8;25;16751.28;1800.00;281;2;785.32;966.40;23;1803;47.03
LR1_6_8;600;8;18;12543.60;1800.00;188;2;929.74;809.93;10;2089;59.17
LR1_6_9;600;8;32;21888.64;1800.00;351;2;912.64;861.94;17;605;23.99
LR1_6_10;600;8;26;19838.19;1800.00;323;2;1013.33;772.70;3;300;12.41
LR2_6_1;600;8;11;26056.39;1800.00;258;1;1085.14;703.83;9;472;9.90
LR2_6_2;600;8;9;26484.49;1800.00;192;2;954.52;824.28;17;845;20.32
LR2_6_3;600;8;8;15680.99;1800.00;71;1;999.39;795.58;2;380;4.62
LR2_6_4;600;8;6;11354.44;1800.01;36;1;1015.49;782.21;1;129;0.87
LR2_6_5;600;8;9;20114.71;1800.00;84;1;1533.72;262.39;1;419;3.45
LR2_6_6;600;8;7;21646.78;1800.00;66;2;1511.80;285.90;7;286;2.04
LR2_6_7;600;8;6;18318.32;1800.01;32;1;1464.27;334.74;1;153;0.61
LR2_6_8;600;8;5;13306.11;1800.07;11;1;1576.18;223.38;0;40;0.05
LR2_6_9;600;8;8;19352.06;1800.01;52;1;1642.99;155.33;3;245;1.39
LR2_6_10;600;8;7;19911.62;1800.00;21;1;1733.74;65.86;2;91;0.22
LRC1_6_1;600;8;52;18307.54;1800.00;223;2;529.58;1260.21;4;564;9.38
LRC1_6_2;600;8;43;16929.18;1800.00;201;2;478.55;1304.89;8;846;15.82
LRC1_6_3;600;8;36;13989.11;1800.01;129;1;289.35;1489.74;10;1605;20.50
LRC1_6_4;600;8;25;10808.20;1800.00;85;1;192.52;1589.50;12;1184;17.47
LRC1_6_5;600;8;46;16916.70;1800.00;210;2;500.42;1273.41;10;1036;25.43
LRC1_6_6;600;8;42;17374.53;1800.00;235;2;638.78;1145.75;9;605;14.56
LRC1_6_7;600;8;38;15809.73;1800.00;231;1;650.67;952.92;12;1043;195.56
LRC1_6_8;600;8;34;15930.69;1800.00;244;1;698.79;1084.26;17;743;16.07
LRC1_6_9;600;8;34;15595.99;1800.00;222;2;681.16;985.11;17;854;132.93
LRC1_6_10;600;8;30;13955.27;1807.19;165;1;796.76;827.42;28;938;182.42
LRC2_6_1;600;8;16;15184.83;1800.00;243;2;925.67;861.75;10;521;11.67
LRC2_6_2;600;8;13;15487.60;1800.00;155;1;687.39;1100.22;11;899;11.79
LRC2_6_3;600;8;10;13630.80;1800.01;84;1;794.62;994.02;0;698;10.78
LRC2_6_4;600;8;7;10637.54;1800.00;50;1;595.18;1202.01;3;232;1.78
LRC2_6_5;600;8;13;15271.12;1800.00;201;2;854.72;931.12;23;681;13.40
LRC2_6_6;600;8;12;15203.23;1800.00;146;2;1140.69;653.28;6;341;5.46
LRC2_6_7;600;8;10;16300.46;1800.01;93;2;1341.39;453.29;9;546;4.97
LRC2_6_8;600;8;9;14962.34;1800.00;85;3;1295.95;498.90;11;475;4.81
LRC2_6_9;600;8;9;15465.10;1800.01;38;2;1588.81;209.82;1;218;1.22
LRC2_6_10;600;8;8;11913.95;1800.01;29;2;1424.74;374.35;1;162;0.66
lc101;100;9;10;828.94;300.00;980;0;106.39;192.76;0;10;0.72
lc102;100;9;10;828.94;300.00;893;0;107.90;191.33;0;16;0.65
lc103;100;9;9;1035.35;300.00;716;1;99.09;197.37;0;73;3.43
lc104;100;9;9;860.01;300.00;473;1;79.64;218.41;0;51;1.87
lc105;100;9;10;828.94;300.00;946;0;112.39;186.88;0;12;0.61
lc106;100;9;10;828.94;300.00;873;1;120.42;178.90;0;12;0.56
lc107;100;9;10;828.94;300.00;814;0;120.84;178.53;0;12;0.53
lc108;100;9;10;826.44;300.00;697;0;128.63;170.80;0;16;0.47
lc109;100;9;9;1000.60;300.00;585;1;101.87;195.32;0;80;2.72
lc201;100;9;3;591.56;300.00;944;0;142.59;156.88;0;3;0.41
lc202;100;9;3;591.56;300.00;684;1;103.52;195.96;0;8;0.40
lc203;100;9;3;591.17;300.00;490;1;80.74;218.86;0;7;0.29
lc204;100;9;3;590.60;300.00;226;1;36.89;262.73;0;13;0.30
lc205;100;9;3;588.88;300.00;822;1;109.07;190.32;0;7;0.48
lc206;100;9;3;588.49;300.00;656;1;93.83;205.66;0;7;0.38
lc207;100;9;3;588.29;300.00;576;1;89.14;210.39;0;7;0.32
lc208;100;9;3;588.32;300.00;482;1;81.93;217.64;0;7;0.29
lr101;100;9;19;1650.80;300.00;727;1;91.72;207.52;0;35;0.65
lr102;100;9;17;1487.57;300.00;485;1;69.85;228.46;0;69;1.61
lr103;100;9;13;1292.68;300.00;651;1;75.98;222.47;0;40;1.45
lr104;100;9;9;1013.39;300.00;845;1;116.59;182.72;0;21;0.57
lr105;100;9;14;1377.11;300.00;848;1;98.07;201.16;0;31;0.66
lr106;100;9;12;1252.62;300.00;920;1;103.55;195.69;0;25;0.64
lr107;100;9;10;1111.31;300.00;933;1;114.11;185.12;0;24;0.64
lr108;100;9;9;968.97;300.00;843;1;118.76;180.59;0;19;0.53
lr109;100;9;11;1208.96;300.00;933;1;115.28;183.93;0;26;0.66
lr110;100;9;10;1159.35;300.00;801;1;127.56;171.74;0;21;0.58
lr111;100;9;10;1108.90;300.00;826;1;112.55;186.73;0;26;0.60
lr112;100;9;9;1003.77;300.00;742;1;118.58;180.79;0;22;0.51
lr201;100;9;4;1253.23;300.00;527;1;113.57;186.04;0;10;0.31
lr202;100;9;3;1197.67;300.00;448;1;145.53;153.89;0;11;0.49
lr203;100;9;3;949.40;300.00;254;1;74.01;225.55;0;15;0.38
lr204;100;9;2;849.05;300.00;363;1;60.03;239.65;0;6;0.21
lr205;100;9;3;1054.02;300.00;375;1;91.60;207.79;0;14;0.54
lr206;100;9;3;931.63;300.00;301;1;91.82;207.93;0;7;0.18
lr207;100;9;2;903.06;300.00;290;1;40.86;258.90;0;5;0.16
lr208;100;9;2;734.85;300.00;171;1;27.82;271.92;0;11;0.20
lr209;100;9;3;930.59;300.00;223;1;111.14;188.23;0;32;0.57
lr210;100;9;3;964.22;300.00;286;1;107.02;192.56;0;10;0.36
lr211;100;9;2;911.52;300.00;351;1;44.73;254.98;0;5;0.21
lrc101;100;9;14;1708.80;300.00;915;1;102.55;196.66;0;30;0.68
lrc102;100;9;12;1558.07;300.00;919;1;114.95;183.95;0;33;0.98
lrc103;100;9;11;1258.74;300.00;884;1;109.66;189.60;0;24;0.62
lrc104;100;9;10;1128.40;300.00;599;1;102.94;196.53;0;22;0.43
lrc105;100;9;13;1637.62;300.00;847;1;99.00;200.23;0;29;0.65
lrc106;100;9;11;1424.73;300.00;975;1;111.19;187.98;0;26;0.70
lrc107;100;9;11;1230.14;300.00;798;1;104.20;195.12;0;26;0.57
lrc108;100;9;10;1147.43;300.00;814;1;114.76;184.57;0;22;0.56
lrc201;100;9;4;1406.94;300.00;393;1;133.44;165.50;0;25;1.00
lrc202;100;9;3;1374.27;300.00;751;1;110.29;189.15;0;7;0.43
lrc203;100;9;3;1089.07;300.00;180;1;176.67;123.12;1;14;0.17
lrc204;100;9;3;818.66;300.00;161;1;107.09;192.76;0;7;0.09
lrc205;100;9;4;1302.20;300.00;418;1;112.56;187.11;0;9;0.26
lrc206;100;9;3;1159.03;300.00;332;1;170.16;129.58;0;8;0.20
lrc207;100;9;3;1062.05;300.00;323;1;133.38;166.18;0;10;0.37
lrc208;100;9;3;852.76;300.00;208;1;112.23;187.34;0;11;0.38
LC1_2_1;200;9;20;2704.57;900.00;1354;0;411.50;486.61;0;28;1.31
LC1_2_2;200;9;19;2764.56;900.00;1238;1;392.04;504.71;0;43;2.69
LC1_2_3;200;9;17;3129.53;900.00;803;2;306.74;585.17;1;121;7.63
LC1_2_4;200;9;17;2693.41;900.00;398;1;176.59;717.24;0;187;5.88
LC1_2_5;200;9;20;2702.05;900.00;1212;0;429.31;468.86;0;30;1.29
LC1_2_6;200;9;20;2701.04;900.00;1153;0;447.55;450.75;0;32;1.18
LC1_2_7;200;9;20;2701.04;900.00;1048;0;462.55;435.86;0;34;1.12
LC1_2_8;200;9;19;3443.01;900.00;901;2;440.62;454.28;0;93;4.65
LC1_2_9;200;9;18;2724.24;900.00;713;1;412.71;483.67;0;74;3.24
LC1_2_10;200;9;17;2942.13;900.00;704;1;377.12;515.26;1;144;7.21
LC2_2_1;200;9;6;1931.44;900.00;1470;1;494.73;403.55;0;10;1.12
LC2_2_2;200;9;6;1881.40;900.00;698;1;360.66;538.31;0;14;0.67
LC2_2_3;200;9;6;1844.33;900.00;501;1;195.14;703.43;0;22;1.09
LC2_2_4;200;9;6;1767.12;900.00;333;1;131.49;767.18;0;31;1.00
LC2_2_5;200;9;6;1891.21;900.00;1016;0;456.10;442.55;0;13;0.89
LC2_2_6;200;9;6;1857.78;900.00;664;1;317.25;581.81;0;13;0.60
LC2_2_7;200;9;6;1850.13;900.00;659;1;325.32;573.48;0;15;0.83
LC2_2_8;200;9;6;1824.34;900.00;471;1;266.53;631.53;0;37;1.62
LC2_2_9;200;9;6;1854.21;900.00;608;1;280.68;618.42;0;14;0.55
LC2_2_10;200;9;6;1817.45;900.00;469;1;237.33;661.87;0;15;0.47
LR1_2_1;200;9;20;4819.12;900.00;1370;1;422.28;473.58;0;49;3.47
LR1_2_2;200;9;17;4621.21;900.00;1173;1;391.57;494.84;0;174;12.98
LR1_2_3;200;9;14;4402.38;900.00;1034;2;296.87;545.99;6;650;56.56
LR1_2_4;200;9;10;3031.20;900.00;439;1;319.65;553.06;2;748;26.98
LR1_2_5;200;9;16;4894.21;900.00;1374;1;448.32;443.03;0;75;7.95
LR1_2_6;200;9;13;4800.94;900.00;1086;2;346.04;503.63;6;491;49.70
LR1_2_7;200;9;12;3550.61;900.00;864;1;354.87;498.09;0;749;46.56
LR1_2_8;200;9;9;2759.32;900.00;387;1;311.14;550.98;10;584;37.61
LR1_2_9;200;9;14;4343.86;900.00;1022;1;417.16;445.58;2;282;36.73
LR1_2_10;200;9;11;3700.06;900.00;874;1;388.15;496.70;4;258;14.70
LR2_2_1;200;9;5;4073.10;900.00;580;1;521.81;376.22;0;27;1.66
